ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,7.403525,5.911878,5.528358,3.296689,14.68195,0.2757441,37.55011,26.10085,NONE
-1,7.403524,5.911877,5.528361,3.29669,14.68195,0.2757434,37.55011,26.20254,NONE
-1,7.403524,5.911878,5.528358,3.296689,14.68195,0.2757432,37.55011,26.3013,NONE
-1,7.403524,5.911878,5.528359,3.296689,14.68195,0.2757432,37.55011,26.40084,NONE
-1,7.403524,5.911878,5.52836,3.296689,14.68195,0.2757433,37.55011,26.50096,NONE
-1,7.403524,5.911878,5.52836,3.296689,14.68195,0.2757438,37.55011,26.60184,NONE
-1,7.403523,5.911878,5.528361,3.29669,14.68195,0.2757436,37.55011,26.70589,NONE
-1,7.403523,5.911878,5.528361,3.29669,14.68195,0.2757442,37.55011,26.80404,NONE
-1,7.403523,5.911878,5.528362,3.29669,14.68196,0.2757441,37.55011,26.90391,NONE
-1,7.403523,5.911878,5.528362,3.29669,14.68195,0.275744,37.55011,27.00301,NONE
-1,7.403522,5.911878,5.528362,3.29669,14.68195,0.2757428,37.55011,27.10375,NONE
-1,7.403522,5.911877,5.528365,3.296691,14.68195,0.275744,37.55011,27.20263,NONE
-1,7.403523,5.911878,5.528363,3.29669,14.68195,0.275744,37.55011,27.30111,NONE
-1,7.403523,5.911878,5.528364,3.29669,14.68195,0.2757433,37.55011,27.40202,NONE
-1,7.403524,5.911879,5.528364,3.296689,14.68195,0.2757431,37.55011,27.50383,NONE
-1,7.403523,5.911878,5.528366,3.29669,14.68195,0.2757434,37.55011,27.60508,NONE
-1,7.403524,5.911879,5.528364,3.296689,14.68195,0.2757435,37.55011,27.7063,NONE
-1,7.403524,5.911879,5.528364,3.296689,14.68195,0.2757438,37.55011,27.80148,NONE
-1,7.403522,5.911877,5.528368,3.29669,14.68195,0.275744,37.55011,27.9038,NONE
-1,7.403522,5.911878,5.528366,3.29669,14.68195,0.2757432,37.55011,28.00565,NONE
-1,7.403522,5.911878,5.528366,3.29669,14.68195,0.2757433,37.55011,28.10346,NONE
-1,7.403522,5.911878,5.528367,3.29669,14.68195,0.2757431,37.55011,28.20545,NONE
-1,7.403522,5.911878,5.528367,3.29669,14.68195,0.2757436,37.55011,28.30292,NONE
-1,7.403522,5.911878,5.528367,3.29669,14.68195,0.2757428,37.55011,28.4058,NONE
-1,7.403522,5.911879,5.528366,3.296689,14.68195,0.2757437,37.55011,28.50303,NONE
-1,7.403522,5.911878,5.528367,3.296689,14.68195,0.2757435,37.55011,28.60577,NONE
-1,7.403522,5.911878,5.528367,3.29669,14.68195,0.2757435,37.55011,28.70265,NONE
-1,7.403522,5.911878,5.528367,3.29669,14.68195,0.2757432,37.55011,28.8061,NONE
-1,7.403522,5.911878,5.528368,3.296689,14.68195,0.2757437,37.55011,28.90313,NONE
-1,7.403522,5.911878,5.528368,3.29669,14.68195,0.2757434,37.55011,29.00465,NONE
-1,7.403522,5.911878,5.528368,3.296689,14.68195,0.2757436,37.55011,29.10012,NONE
-1,7.403521,5.911878,5.528368,3.29669,14.68195,0.2757432,37.55011,29.20208,NONE
-1,7.403521,5.911879,5.528368,3.296689,14.68195,0.2757436,37.55011,29.30331,NONE
-1,7.403521,5.911878,5.528369,3.29669,14.68195,0.2757434,37.55011,29.40447,NONE
-1,7.403521,5.911879,5.528368,3.296689,14.68195,0.2757436,37.55011,29.50056,NONE
