A,B,C,D,E,F,G,H,I,action
-1,8.583335,5.739786,4.659643,3.473768,14.86378,0.279159,22.4004,5.001251,ACCELERATE
-1,8.706169,5.821801,4.549555,3.391762,14.78237,0.2791586,23.9062,5.102502,ACCELERATE
-1,8.828841,5.903713,4.439615,3.309859,14.69999,0.2791602,25.4273,5.204773,ACCELERATE
-1,8.951501,5.985621,4.329689,3.227961,14.61891,0.2791601,26.92262,5.305309,ACCELERATE
-1,9.068032,6.063436,4.225259,3.150154,14.54117,0.2791591,28.35507,5.401619,ACCELERATE
-1,9.189393,6.144475,4.116508,3.069124,14.45871,0.2791603,29.87337,5.5037,ACCELERATE
-1,9.273352,6.224826,4.008684,2.98878,14.37963,0.2791592,31.32862,5.60154,ACCELERATE
-1,9.26167,6.306479,3.899117,2.907136,14.29856,0.2791598,32.81988,5.701804,ACCELERATE
-1,9.144938,6.387564,3.790316,2.826059,14.21749,0.2791595,34.31038,5.802016,ACCELERATE
-1,8.948066,6.470323,3.726732,2.743982,14.13498,0.2791594,35.80992,5.902839,LEFT_ACCELERATE
-1,8.961112,6.593246,3.588589,2.631175,14.00982,0.2791618,37.27152,6.001383,LEFT_ACCELERATE
-1,9.369515,6.817513,3.195924,2.439339,13.73451,0.2791786,38.74126,6.101981,LEFT_ACCELERATE
-1,-1,7.19664,2.611122,2.128847,13.25009,0.279189,40.15972,6.202901,LEFT_ACCELERATE
-1,-1,7.594145,2.106418,1.737018,12.6153,0.2791779,41.51324,6.303402,LEFT_ACCELERATE
-1,-1,7.867218,1.783565,1.389912,11.94459,0.2791679,42.8415,6.403322,ACCELERATE
-1,-1,8.006934,1.684194,1.193458,11.2816,0.2791628,44.2066,6.505218,ACCELERATE
-1,9.548449,8.034853,1.850485,1.170538,10.65691,0.279161,45.53397,6.603711,ACCELERATE
-1,8.980098,7.960558,2.465545,1.320287,10.03292,0.2791604,46.88671,6.703726,ACCELERATE
-1,8.40032,7.760389,3.893361,1.634778,9.400376,0.2791602,48.23937,6.803991,LEFT_ACCELERATE
-1,7.993505,7.469373,6.044617,1.986323,8.680846,0.2791698,49.5362,6.903707,LEFT_ACCELERATE
-1,7.773982,7.141248,6.538515,2.271812,7.790915,0.2791939,50.73532,7.004257,LEFT_ACCELERATE
-1,7.824794,6.897222,5.263587,2.404778,6.722161,0.2792148,51.74408,7.103354,LEFT_ACCELERATE
-1,8.133184,6.822121,4.308633,2.408752,5.455248,0.2792161,52.54366,7.204491,LEFT_ACCELERATE
-1,8.517186,6.898222,3.725064,2.308836,4.13617,0.2792028,53.0927,7.300886,LEFT_ACCELERATE
-1,8.784449,7.039761,3.389568,2.174421,2.676863,0.2791855,53.51185,7.403018,LEFT_ACCELERATE
-1,8.418434,7.133783,3.441931,2.104111,1.263815,0.2791716,53.85697,7.500708,LEFT_ACCELERATE
-1,8.308172,7.103407,4.02176,2.188507,-0.2119108,0.2791641,54.24559,7.603187,ACCELERATE
-1,7.859101,6.961732,4.88482,2.424015,-1.634646,0.2791617,54.65004,7.7025,ACCELERATE
-1,7.39343,6.727874,5.79173,2.790256,-3.029475,0.2791607,55.06435,7.80019,ACCELERATE
-1,6.902094,6.396106,6.749377,3.238213,-4.4534,0.2791612,55.49897,7.900142,ACCELERATE
-1,6.379054,5.961438,7.76914,3.726701,-5.949672,0.2791607,55.96385,8.005332,ACCELERATE
-1,5.881118,5.496434,8.74002,4.191923,-7.356249,0.2791606,56.40581,8.104314,ACCELERATE
-1,5.370381,5.019291,9.735827,4.669196,-8.783306,0.2791598,56.85748,8.204803,ACCELERATE
-1,4.92654,4.540943,-1,5.100099,-10.18568,0.2791595,57.28783,8.303301,LEFT_ACCELERATE
-1,4.747869,4.116992,-1,-1,-11.60842,0.2791689,57.61832,8.401506,LEFT_ACCELERATE
-1,3.034179,2.354297,-1,-1,-13.13473,0.2791939,57.76431,8.504754,LEFT_ACCELERATE
-1,2.20176,1.664717,-1,-1,-14.5575,0.2792111,57.65198,8.600969,LEFT_ACCELERATE
-1,5.88438,5.049137,7.930939,4.410838,-16.00362,0.2791995,57.28606,8.701468,LEFT_ACCELERATE
-1,4.969599,4.614803,-1,5.051773,-17.38464,0.2791853,56.76203,8.800796,LEFT_ACCELERATE
-1,4.206295,4.022581,-1,5.752764,-18.81279,0.2791696,56.15614,8.904978,ACCELERATE
-1,3.606249,3.448029,-1,6.326401,-20.14876,0.279164,55.61641,9.001734,ACCELERATE
-1,3.021003,2.887373,-1,6.88553,-21.54003,0.2791616,55.08144,9.101812,ACCELERATE
-1,2.00416,1.825221,-1,-1,-24.39368,0.2791615,54.10487,9.304378,ACCELERATE
-1,1.626319,1.406607,-1,-1,-25.7616,0.2791601,53.67134,9.400718,ACCELERATE
-1,1.336085,1.080567,-1,-1,-27.21031,0.2791614,53.21324,9.502724,ACCELERATE
-1,1.167582,0.8780509,-1,-1,-28.65605,0.2791604,52.75366,9.60457,LEFT_ACCELERATE
-1,1.043231,0.7589357,-1,-1,-30.05215,0.2791636,52.24068,9.704518,LEFT_ACCELERATE
-1,0.832197,0.6119168,-1,8.606964,-31.39142,0.2791798,51.57174,9.805249,LEFT_ACCELERATE
-1,0.7965147,0.5467967,-1,8.657586,-32.69901,0.2791714,50.86353,9.905475,LEFT_ACCELERATE
-1,0.9762863,0.621868,-1,8.596095,-33.95948,0.2791651,50.16114,10.00239,ACCELERATE
-1,1.502178,0.8304058,9.462457,8.443888,-35.26947,0.2791625,49.38448,10.10468,LEFT_ACCELERATE
-1,2.069367,1.068382,9.130678,8.237288,-36.43322,0.2791751,48.55763,10.20068,LEFT_ACCELERATE
-1,2.411685,1.267958,9.007661,8.016355,-37.53457,0.2791955,47.52213,10.3025,LEFT_ACCELERATE
-1,2.295997,1.344471,9.195543,7.892103,-38.41624,0.2792152,46.32364,10.40283,LEFT_ACCELERATE
-1,1.963364,1.283717,9.660307,7.915751,-39.05793,0.2792132,44.95658,10.50476,LEFT_ACCELERATE
-1,1.621758,1.12748,-1,8.070773,-39.46517,0.2791965,43.52958,10.60479,LEFT_ACCELERATE
-1,1.383136,0.9593413,-1,8.238317,-39.72481,0.27918,42.12266,10.70094,LEFT_ACCELERATE
-1,1.330823,0.8691841,-1,8.332012,-39.96752,0.2791685,40.62527,10.80282,ACCELERATE
-1,1.570547,0.9392251,9.888879,8.311861,-40.23399,0.2791629,39.17773,10.90165,ACCELERATE
-1,2.101692,1.149986,9.537156,8.187373,-40.53149,0.2791619,37.69722,11.00304,ACCELERATE
-1,2.697309,1.467431,9.163698,7.955874,-40.84869,0.2791602,36.19846,11.10589,ACCELERATE
-1,3.275501,1.781602,8.80186,7.660224,-41.15321,0.2791613,34.80324,11.20177,ACCELERATE
-1,3.871937,2.105731,8.428964,7.336309,-41.47229,0.2791612,33.36919,11.3004,ACCELERATE
-1,4.51939,2.460178,8.024752,6.980352,-41.81428,0.2791605,31.84865,11.40503,LEFT_ACCELERATE
-1,4.756214,2.726435,7.892,6.63699,-42.09132,0.2791628,30.43263,11.50195,LEFT_ACCELERATE
-1,4.474534,2.846211,8.22502,6.400072,-42.23635,0.2791713,28.97941,11.60018,LEFT_ACCELERATE
-1,4.217574,2.859078,8.622333,6.34877,-42.25645,0.2791702,27.44193,11.70348,LEFT_ACCELERATE
-1,4.19587,2.861458,8.66427,6.344355,-42.2604,0.279163,25.94242,11.80416,ACCELERATE
-1,4.227016,2.88198,8.634347,6.32391,-42.28164,0.2791619,24.45692,11.9039,ACCELERATE
-1,4.274439,2.913706,8.589455,6.292251,-42.3141,0.2791612,22.97198,12.00362,ACCELERATE
-1,4.330902,2.951822,8.536479,6.254176,-42.35254,0.2791601,21.53166,12.10036,ACCELERATE
-1,4.396792,2.996495,8.474915,6.209527,-42.39723,0.2791597,20.03643,12.20079,ACCELERATE
-1,4.467908,3.044822,8.408619,6.161215,-42.44559,0.2791607,18.52725,12.30216,ACCELERATE
-1,4.541438,3.094857,8.340156,6.111188,-42.49597,0.2791605,17.02226,12.40325,ACCELERATE
-1,4.617975,3.146982,8.268943,6.059067,-42.54826,0.2791599,15.50093,12.50545,LEFT_ACCELERATE
-1,4.549654,3.175533,8.412302,6.025236,-42.57514,0.2791591,14.06081,12.60217,LEFT_ACCELERATE
-1,4.474342,3.162264,8.534409,6.037738,-42.56159,0.2791608,12.54137,12.70419,ACCELERATE
-1,4.459857,3.152178,8.549074,6.047824,-42.55174,0.2791602,11.06005,12.80364,ACCELERATE
-1,4.451056,3.145811,8.557676,6.054191,-42.54552,0.2791613,9.607883,12.90113,ACCELERATE
-1,4.445433,3.141741,8.563169,6.058261,-42.54156,0.2791602,8.133045,13.00014,ACCELERATE
-1,4.441884,3.139185,8.566652,6.060817,-42.53907,0.2791599,6.573787,13.10482,ACCELERATE
-1,4.439985,3.137831,8.568533,6.062171,-42.53778,0.2791604,5.069869,13.20579,ACCELERATE
-1,4.43911,3.137221,8.569417,6.062781,-42.5372,0.27916,3.631114,13.30238,ACCELERATE
-1,4.438867,3.137072,8.569691,6.06293,-42.53707,0.2791602,2.089929,13.40585,ACCELERATE
-1,4.439051,3.137232,8.569547,6.06277,-42.53724,0.2791608,0.6769989,13.5007,ACCELERATE
-1,4.439516,3.137598,8.569133,6.062404,-42.53762,0.2791608,-0.8258139,13.60159,ACCELERATE
-1,4.440177,3.138109,8.568527,6.061893,-42.53814,0.2791598,-2.344634,13.70356,ACCELERATE
-1,4.440949,3.138701,8.567816,6.061301,-42.53874,0.2791603,-3.865149,13.80564,ACCELERATE
-1,4.441744,3.139307,8.567082,6.060695,-42.53934,0.2791603,-5.294047,13.90157,ACCELERATE
-1,4.442618,3.139975,8.566273,6.060027,-42.54001,0.2791601,-6.816547,14.00379,ACCELERATE
-1,4.443509,3.140654,8.565448,6.059348,-42.54069,0.2791605,-8.332071,14.10553,ACCELERATE
-1,4.444347,3.141295,8.564673,6.058707,-42.54133,0.2791602,-9.778817,14.20266,ACCELERATE
-1,4.445219,3.141962,8.563869,6.05804,-42.542,0.2791605,-11.30731,14.30527,ACCELERATE
-1,4.446034,3.142588,8.563121,6.057414,-42.54262,0.2791602,-12.76518,14.40315,ACCELERATE
-1,4.446816,3.143191,8.562405,6.056811,-42.54324,0.27916,-14.2633,14.50372,ACCELERATE
-1,4.447612,3.143805,8.561677,6.056197,-42.54384,0.2791605,-15.75487,14.60386,ACCELERATE
-1,4.439368,3.143636,8.573432,6.056375,-42.54329,0.2791595,-17.20742,14.70138,LEFT_ACCELERATE
-1,4.183897,3.097245,8.940693,6.112873,-42.48717,0.2791621,-18.74662,14.80485,LEFT_ACCELERATE
-1,3.888138,2.96604,9.174927,6.262496,-42.34796,0.279162,-20.24726,14.90606,ACCELERATE
-1,3.74083,2.830146,9.044473,6.398569,-42.21371,0.2791628,-21.67385,15.00226,ACCELERATE
-1,3.73069,2.69612,8.807775,6.521152,-42.08075,0.2791597,-23.16799,15.10296,ACCELERATE
-1,3.912724,2.615118,8.488498,6.583757,-41.95431,0.2791623,-24.64437,15.20244,LEFT_ACCELERATE
-1,4.114585,2.602794,8.283927,6.598024,-41.79522,0.2791601,-26.13065,15.30284,LEFT_ACCELERATE
-1,3.966548,2.568015,8.385713,6.629614,-41.49826,0.2791768,-27.59921,15.40362,LEFT_ACCELERATE
-1,3.445152,2.423131,8.857802,6.786189,-40.98901,0.2792018,-29.00441,15.50432,LEFT_ACCELERATE
-1,2.745987,2.152426,9.666702,7.132274,-40.23971,0.2792102,-30.27847,15.60399,LEFT_ACCELERATE
-1,2.121279,1.749677,-1,7.583983,-39.29074,0.2791953,-31.42755,15.70436,LEFT_ACCELERATE
-1,1.612039,1.315662,-1,7.987256,-38.25412,0.2791802,-32.46456,15.8029,LEFT_ACCELERATE
-1,1.302333,0.9876212,-1,8.246778,-37.20854,0.2791674,-33.47065,15.90034,ACCELERATE
-1,1.25072,0.8448144,-1,8.355386,-36.12346,0.2791636,-34.55981,16.00357,ACCELERATE
-1,1.537205,0.9049447,9.555291,8.336183,-35.10384,0.2791617,-35.61552,16.10212,ACCELERATE
-1,2.391759,1.154047,8.949638,8.206399,-34.08526,0.2791605,-36.69046,16.20154,ACCELERATE
-1,4.32871,1.579772,8.332381,7.931687,-33.02014,0.279161,-37.79475,16.30457,LEFT_ACCELERATE
-1,6.389045,2.004873,7.919215,7.55111,-31.91269,0.2791727,-38.77486,16.40402,LEFT_ACCELERATE
-1,6.130389,2.320794,7.719422,7.148234,-30.66769,0.2791978,-39.60133,16.50467,LEFT_ACCELERATE
-1,5.005569,2.454345,7.851798,6.868319,-29.32039,0.2792147,-40.18027,16.60356,LEFT_ACCELERATE
-1,4.084287,2.442652,6.736254,5.945524,-27.85007,0.2792193,-40.49651,16.70512,LEFT_ACCELERATE
-1,-1,-1,2.738809,2.106626,-26.40066,0.2792086,-40.54326,16.80307,LEFT_ACCELERATE
-1,-1,-1,1.234327,0.9055052,-24.9196,0.2791902,-40.39569,16.90333,LEFT_ACCELERATE
-1,-1,-1,2.377452,1.831008,-23.42711,0.279174,-40.15571,17.00486,LEFT_ACCELERATE
-1,-1,-1,2.06368,1.596332,-21.97705,0.279165,-39.93508,17.10336,ACCELERATE
-1,-1,-1,1.807715,1.397636,-20.49137,0.2791616,-39.74289,17.20395,ACCELERATE
-1,-1,-1,1.586226,1.225975,-19.05976,0.2791606,-39.5777,17.30071,ACCELERATE
-1,-1,-1,1.366875,1.056208,-17.52938,0.2791599,-39.41474,17.40403,ACCELERATE
9.72397,-1,-1,1.166001,0.9008712,-16.03984,0.2791602,-39.26472,17.50454,ACCELERATE
8.131066,-1,-1,0.9742157,0.7526386,-14.56043,0.2791592,-39.12112,17.60432,ACCELERATE
7.914569,-1,-1,0.8216045,0.6269852,-13.13804,0.2791594,-38.99659,17.70024,ACCELERATE
-1,-1,-1,0.8096656,0.5861944,-11.6047,0.2791556,-38.9595,17.80324,ACCELERATE
-1,-1,-1,0.7492821,0.5415037,-10.10773,0.2791581,-38.95686,17.90375,ACCELERATE
-1,-1,-1,0.7434186,0.5371701,-8.649321,0.2791604,-38.95641,18.00166,ACCELERATE
-1,-1,-1,0.7396909,0.5344161,-7.103405,0.2791591,-38.95602,18.10544,ACCELERATE
-1,-1,-1,0.7394499,0.5342383,-5.62234,0.2791597,-38.956,18.20487,ACCELERATE
-1,-1,-1,0.7397785,0.5344803,-4.137441,0.2791594,-38.95594,18.30456,ACCELERATE
-1,-1,-1,0.7417476,0.5359346,-2.667708,0.2791604,-38.95525,18.40322,ACCELERATE
-1,-1,-1,1.122804,0.8204956,-1.183616,0.2791608,-38.9319,18.5029,LEFT_ACCELERATE
-1,-1,-1,1.381707,0.8473471,0.3215519,0.2791737,-38.78374,18.60461,LEFT_ACCELERATE
-1,-1,-1,1.33534,0.8632725,1.758667,0.279198,-38.43509,18.70422,LEFT_ACCELERATE
-1,-1,8.453515,1.071186,0.7563637,3.083647,0.2792146,-37.84902,18.80191,LEFT_ACCELERATE
-1,-1,8.660659,0.7572576,0.5450197,4.314803,0.2792222,-37.05444,18.9011,LEFT_ACCELERATE
-1,-1,8.659569,0.7793707,0.5431168,5.570629,0.2791861,-36.31325,19.00126,LEFT_ACCELERATE
-1,-1,8.646557,0.8160297,0.5578138,6.768883,0.2791816,-35.43699,19.1027,LEFT_ACCELERATE
-1,9.894397,8.567363,1.070323,0.6578137,7.916815,0.2791585,-34.50457,19.2028,ACCELERATE
-1,9.255139,8.415837,1.764717,0.9105091,9.055096,0.2791625,-33.55905,19.30218,LEFT_ACCELERATE
-1,8.645307,8.13743,3.141926,1.314857,10.17612,0.2791601,-32.58183,19.40207,LEFT_ACCELERATE
-1,8.218438,7.755466,4.620309,1.733521,11.23214,0.2791773,-31.47504,19.50497,LEFT_ACCELERATE
-1,8.05409,7.398184,4.808993,2.019138,12.0617,0.2791986,-30.31251,19.60117,LEFT_ACCELERATE
-1,8.101508,7.140708,4.413477,2.172465,12.70508,0.2792041,-28.98145,19.70078,LEFT_ACCELERATE
-1,8.130696,7.011516,4.319066,2.271808,13.17342,0.2791859,-27.54345,19.80254,LEFT_ACCELERATE
-1,7.945654,6.915119,4.667888,2.402243,13.5478,0.2791735,-26.0997,19.90271,LEFT_ACCELERATE
-1,7.519819,6.753957,5.490871,2.677257,13.93739,0.2791646,-24.64372,20.00392,ACCELERATE
-1,7.062846,6.483819,6.379518,3.06701,14.34587,0.279162,-23.21946,20.1034,ACCELERATE
-1,6.574127,6.106561,7.330786,3.522581,14.77755,0.2791606,-21.77477,20.20463,ACCELERATE
-1,6.090364,5.687392,8.272576,3.973971,15.20889,0.2791598,-20.36681,20.30349,LEFT_ACCELERATE
-1,5.709343,5.196065,8.67962,4.375524,15.62671,0.2791609,-18.91412,20.405,LEFT_ACCELERATE
-1,5.663292,4.796518,8.076778,4.58167,15.90641,0.2791732,-17.49442,20.50232,LEFT_ACCELERATE
-1,5.766372,4.586925,7.571073,4.684618,16.05449,0.2791716,-15.98013,20.60457,LEFT_ACCELERATE
-1,5.686093,4.473278,7.625125,4.78483,16.1613,0.2791632,-14.55357,20.70062,ACCELERATE
-1,5.517655,4.341574,7.837179,4.916746,16.29317,0.2791626,-13.04504,20.80229,ACCELERATE
-1,5.330788,4.19546,8.072711,5.063113,16.43909,0.2791605,-11.53375,20.90423,ACCELERATE
-1,5.143198,4.048348,8.308859,5.210375,16.58618,0.2791607,-10.09543,21.00129,ACCELERATE
-1,4.94488,3.885705,8.547131,5.371098,16.74598,0.2791606,-8.574704,21.10395,LEFT_ACCELERATE
-1,4.999465,3.762091,8.246524,5.456846,16.84808,0.2791625,-7.111937,21.20246,LEFT_ACCELERATE
-1,5.54916,3.795508,7.407774,5.409413,16.79974,0.2791769,-5.662272,21.30005,LEFT_ACCELERATE
-1,6.43807,4.032462,6.634812,5.227349,16.57895,0.2791742,-4.119627,21.4048,LEFT_ACCELERATE
-1,7.003973,4.300913,6.221847,4.978383,16.32179,0.2791656,-2.639313,21.50569,ACCELERATE
-1,7.010895,4.791164,6.039764,4.414011,15.80968,0.2791622,3.259218,21.90398,ACCELERATE
-1,7.063355,4.826791,5.990775,4.378399,15.77382,0.27916,4.706669,22.00119,ACCELERATE
-1,7.125431,4.86869,5.932897,4.336532,15.73149,0.2791607,6.230777,22.10354,ACCELERATE
-1,7.189865,4.912344,5.872788,4.2929,15.68792,0.2791594,7.693774,22.20181,ACCELERATE
-1,7.257208,4.95808,5.809941,4.24718,15.64222,0.2791603,9.16293,22.30049,ACCELERATE
-1,7.328898,5.006841,5.743023,4.198432,15.59331,0.2791599,10.69001,22.40306,ACCELERATE
-1,7.400991,5.055919,5.675721,4.149365,15.54415,0.2791594,12.19577,22.5042,ACCELERATE
-1,7.470114,5.103001,5.611189,4.102291,15.49695,0.2791602,13.62302,22.60007,ACCELERATE
-1,7.546684,5.155174,5.539703,4.050126,15.44455,0.2791606,15.19412,22.70561,ACCELERATE
-1,7.620126,5.205226,5.471137,4.00008,15.39511,0.2791601,16.66721,22.80456,ACCELERATE
-1,7.690886,5.253458,5.405076,3.951854,15.34681,0.2791593,18.10066,22.90085,ACCELERATE
-1,7.767789,5.305882,5.333283,3.899436,15.29448,0.2791599,19.64933,23.00487,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757434,3.105253,1.903388,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105261,2.005458,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105276,2.101981,LEFT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757431,3.10528,2.201481,LEFT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105283,2.302602,LEFT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757433,3.105286,2.404868,LEFT_ACCELERATE
-1,6.520868,4.611042,6.4899,4.588959,15.98896,0.2757438,3.10529,2.502895,ACCELERATE
-1,6.520868,4.611042,6.4899,4.588959,15.98896,0.2757435,3.10529,2.60166,ACCELERATE
-1,6.520868,4.611042,6.4899,4.588959,15.98896,0.2757436,3.10529,2.70229,ACCELERATE
-1,6.520868,4.611042,6.4899,4.588959,15.98896,0.2757436,3.10529,2.804271,ACCELERATE
-1,6.520868,4.611042,6.4899,4.588959,15.98896,0.2757437,3.10529,2.901263,LEFT_ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105299,3.004662,LEFT_ACCELERATE
-1,6.598155,4.613028,6.415496,4.587557,15.98703,0.2757249,3.137386,3.103631,LEFT_ACCELERATE
-1,6.625801,4.617417,6.389739,4.583546,15.98283,0.2757063,3.307494,3.203205,ACCELERATE
-1,6.632756,4.622175,6.382991,4.57879,15.97801,0.2756989,3.618319,3.303013,ACCELERATE
-1,6.642327,4.628698,6.373707,4.572271,15.9714,0.2846029,4.068529,3.405051,ACCELERATE
-1,6.653635,4.636476,6.362733,4.564497,15.96357,0.2778058,4.606526,3.501207,ACCELERATE
-1,6.66803,4.646483,6.348752,4.55449,15.95343,0.2800306,5.301573,3.603437,ACCELERATE
-1,6.684444,4.657882,6.332813,4.543092,15.94197,0.2788584,6.08883,3.703093,ACCELERATE
-1,6.703192,4.670865,6.314612,4.530111,15.9288,0.2793153,6.993786,3.804836,ACCELERATE
-1,6.722724,4.684423,6.295647,4.516555,15.91514,0.2790497,7.93178,3.90076,ACCELERATE
-1,6.745733,4.700375,6.273311,4.500605,15.89918,0.2792097,9.019002,4.003583,LEFT_ACCELERATE
-1,6.874875,4.730407,6.159855,4.472927,15.86853,0.2791312,10.11619,4.100862,ACCELERATE
-1,6.93198,4.768948,6.105919,4.434425,15.83069,0.2791743,11.34306,4.203883,ACCELERATE
-1,6.983417,4.804401,6.057177,4.398968,15.79519,0.2791521,12.55375,4.301031,ACCELERATE
-1,7.037768,4.841815,6.005683,4.361553,15.75815,0.2791651,13.85563,4.401605,ACCELERATE
-1,7.090621,4.878159,5.95562,4.325211,15.72103,0.2791579,15.18486,4.501032,ACCELERATE
-1,7.147342,4.917136,5.901902,4.286235,15.68198,0.2791609,16.59921,4.603948,ACCELERATE
-1,7.203078,4.955422,5.849123,4.247951,15.64418,0.2791591,17.97819,4.702006,ACCELERATE
-1,7.261717,4.995694,5.7936,4.207684,15.60393,0.2791582,19.45253,4.804813,ACCELERATE
-1,7.466691,5.049556,5.636242,4.159185,15.5511,0.2791587,20.87053,4.902137,LEFT_ACCELERATE
-1,8.182037,5.212712,5.188738,4.032278,15.40085,0.279161,22.3909,5.005688,LEFT_ACCELERATE
-1,8.570222,5.401123,4.914714,3.853105,15.22118,0.2791604,23.79874,5.101039,ACCELERATE
-1,8.862884,5.585754,4.679304,3.668444,15.03829,0.2791605,25.30029,5.202594,ACCELERATE
-1,9.135986,5.758572,4.459162,3.495518,14.86518,0.2791592,26.77623,5.302362,ACCELERATE
-1,9.383767,5.92928,4.247035,3.322658,14.69638,0.3001915,28.29137,5.405058,ACCELERATE
8.897323,9.656307,6.092929,4.033643,3.160738,14.53174,0.3096169,29.74652,5.503206,ACCELERATE
-1,9.82848,6.270027,3.811325,2.981984,14.35696,0.295662,31.2474,5.604731,ACCELERATE
-1,9.900763,6.425212,3.609514,2.828496,14.19876,0.2882528,32.66591,5.700677,ACCELERATE
-1,9.848434,6.597957,3.38884,2.655877,14.03249,0.2830409,34.17536,5.802568,ACCELERATE
-1,9.713058,6.766942,3.185764,2.489332,13.86472,0.2800945,35.69244,5.90501,LEFT_ACCELERATE
-1,9.860369,6.994439,2.893259,2.294579,13.65115,0.2793997,37.13386,6.0029,LEFT_ACCELERATE
-1,-1,7.307711,2.473388,1.995979,13.29255,0.2792236,38.60131,6.104446,LEFT_ACCELERATE
-1,-1,7.546842,2.21389,1.705369,12.87395,0.2791776,40.04011,6.205061,ACCELERATE
-1,9.813117,7.669689,2.160059,1.542097,12.47838,0.2791646,41.43777,6.302583,LEFT_ACCELERATE
-1,9.522994,7.716819,2.223774,1.481479,12.0558,0.2791611,42.87351,6.403087,LEFT_ACCELERATE
-1,9.423452,7.761543,2.226005,1.443647,11.52357,0.2791673,44.28444,6.50444,LEFT_ACCELERATE
-1,9.063264,7.749819,2.52327,1.476189,10.9423,0.2791632,45.63994,6.603471,LEFT_ACCELERATE
-1,8.653479,7.64862,3.170972,1.635418,10.32404,0.2791643,47.00237,6.703956,LEFT_ACCELERATE
-1,8.471825,7.496322,3.587592,1.78944,9.61974,0.2791751,48.24919,6.800271,LEFT_ACCELERATE
-1,8.513388,7.370953,3.51813,1.878856,8.696984,0.2792029,49.43895,6.901705,LEFT_ACCELERATE
-1,8.871389,7.365177,3.006262,1.841504,7.549135,0.2792164,50.44811,7.004817,LEFT_ACCELERATE
-1,9.324145,7.503798,2.53832,1.698097,6.312944,0.2792071,51.19221,7.102149,LEFT_ACCELERATE
-1,9.656336,7.708604,2.184237,1.49749,4.921554,0.2791885,51.80142,7.204365,LEFT_ACCELERATE
-1,9.639061,7.857224,2.059658,1.356075,3.543035,0.2791746,52.31247,7.303114,LEFT_ACCELERATE
-1,9.367005,7.926133,1.9935,1.288064,2.16672,0.2791694,52.75562,7.400279,LEFT_ACCELERATE
-1,7.232625,6.47313,1.827686,1.205051,0.6785967,0.2791746,53.07634,7.502631,LEFT_ACCELERATE
-1,6.390255,5.539773,1.855918,1.170972,-0.8168721,0.2791676,53.32478,7.604434,ACCELERATE
-1,6.383687,5.53058,2.208971,1.274476,-2.298272,0.2791626,53.59122,7.705501,LEFT_ACCELERATE
-1,6.001624,5.130063,2.619325,1.473318,-3.700675,0.2791616,53.84216,7.801154,ACCELERATE
-1,6.00358,5.131905,3.133017,1.752628,-5.218314,0.279161,54.1231,7.904776,ACCELERATE
-1,6.008439,5.136885,3.646004,2.039094,-6.648456,0.279161,54.39928,8.002564,ACCELERATE
-1,6.01147,5.140012,4.160931,2.326706,-8.072295,0.2791609,54.6814,8.100013,ACCELERATE
-1,6.013544,5.142131,4.719614,2.63884,-9.588107,0.2791603,54.98685,8.203821,LEFT_ACCELERATE
-1,5.372006,4.494619,5.034853,2.90783,-11.0352,0.2791607,55.25542,8.302661,LEFT_ACCELERATE
-1,3.156122,2.456818,-1,-1,-12.50497,0.2791715,55.40503,8.402014,LEFT_ACCELERATE
-1,1.306044,0.9598051,-1,-1,-14.0248,0.2791701,55.41751,8.504141,LEFT_ACCELERATE
-1,1.079601,0.7879125,-1,-1,-15.49065,0.2791637,55.40329,8.602568,ACCELERATE
-1,1.085229,0.7921232,-1,-1,-16.96062,0.279162,55.40589,8.701261,ACCELERATE
-1,1.090702,0.7962394,-1,-1,-18.49621,0.2791614,55.42075,8.804359,ACCELERATE
-1,1.093934,0.7986723,-1,-1,-19.97158,0.2791599,55.44244,8.903419,LEFT_ACCELERATE
-1,0.7419504,0.5361075,-1,-1,-21.43238,0.2791611,55.44028,9.001519,LEFT_ACCELERATE
-1,3.019947,2.340761,-1,-1,-22.96227,0.2791753,55.30362,9.104832,LEFT_ACCELERATE
-1,3.324467,2.68516,-1,-1,-24.40014,0.2791783,54.99648,9.203732,LEFT_ACCELERATE
-1,2.942046,2.335895,-1,-1,-25.80325,0.2791681,54.60793,9.301512,LEFT_ACCELERATE
-1,2.794391,2.072757,9.580895,-1,-27.22106,0.2791636,54.22088,9.400189,LEFT_ACCELERATE
-1,2.607347,1.888832,9.564969,-1,-28.70699,0.2791631,53.76675,9.504579,LEFT_ACCELERATE
-1,2.314171,1.690043,9.760847,7.549586,-30.06861,0.2791718,53.20128,9.603713,LEFT_ACCELERATE
-1,2.21099,1.521371,9.597244,7.688484,-31.42492,0.2791661,52.54893,9.704781,ACCELERATE
